8,31,-2.593
9,31,-3.0356
10,31,-3.2833
15,31,-2.4945
16,31,-2.7769
17,31,-2.2297
25,31,-2.8689
26,31,-2.0785
27,31,-2.8801
28,31,-2.6576
29,31,-2.6156
7,32,-3.856
8,32,-3.1603
9,32,-3.2934
15,32,-2.3554
16,32,-3.5918
17,32,-2.4715
18,32,-3.2678
25,32,-3.1215
28,32,-2.8337
29,32,-2.0883
30,32,-2.7375
31,32,-2.5427
7,33,-3.6655
8,33,-3.2438
9,33,-3.6309
10,33,-3.9398
15,33,-2.8648
17,33,-2.8003
26,33,-2.8339
29,33,-2.4226
30,33,-2.1992
31,33,-2.2815
32,33,-1.9739
11,34,-2.8455
12,34,-3.0422
13,34,-3.0384
20,34,-3.4414
21,34,-2.7032
22,34,-2.3835
23,34,-1.6365
30,34,-2.0408
11,35,-3.1424
12,35,-2.9422
13,35,-2.7243
19,35,-2.4381
21,35,-2.769
22,35,-1.7651
23,35,-1.557
28,35,-2.7246
29,35,-2.9715
30,35,-2.9435
34,35,-2.1897
23,36,-3.0973
30,36,-2.6455
34,36,-2.0897
1,37,-3.2235
2,37,-3.0755
3,37,-3.1336
4,37,-3.8665
7,37,-3.2496
10,37,-3.3792
11,37,-3.5575
30,37,-2.6246
34,37,-2.5104
36,37,-1.5686
1,38,-3.7138
2,38,-3.926
3,38,-3.5421
7,38,-3.5328
10,38,-3.8928
30,38,-2.4816
33,38,-3.0193
34,38,-3.353
36,38,-2.6257
37,38,-2.544
1,39,-3.3539
2,39,-3.2577
3,39,-3.1208
7,39,-3.2876
10,39,-3.4299
11,39,-3.6796
30,39,-2.4755
33,39,-2.7514
37,39,-2.7646
38,39,-1.62
30,40,-2.4849
32,40,-2.675
33,40,-2.1169
38,40,-2.3054
39,40,-2.4958
1,41,-3.5137
2,41,-3.0391
3,41,-3.2354
5,41,-3.9778
7,41,-3.5971
10,41,-3.317
11,41,-3.7432
36,41,-2.6757
37,41,-1.8756
39,41,-2.5311
1,42,-3.9078
2,42,-3.266
10,42,-3.79
23,42,-2.7185
30,42,-2.9073
34,42,-2.7889
36,42,-2.2707
37,42,-1.9423
41,42,-2.0699
1,43,-3.6834
2,43,-3.3963
3,43,-3.4367
10,43,-3.7026
30,43,-2.32
33,43,-2.6629
37,43,-3.1362
38,43,-2.2619
39,43,-2.0685
40,43,-2.1543
41,43,-2.3653
42,43,-2.8512
2,44,-3.2247
23,44,-3.6944
30,44,-2.4377
32,44,-2.9337
33,44,-2.5003
34,44,-3.8147
37,44,-3.4363
38,44,-2.7657
39,44,-2.5747
40,44,-2.2878
41,44,-2.9597
42,44,-2.9668
43,44,-1.907
23,45,-2.2459
30,45,-3.5673
34,45,-2.5851
35,45,-3.0283
36,45,-3.3115
37,45,-3.1483
41,45,-3.3789
42,45,-2.1828
44,45,-2.1834
34,46,-3.4125
44,46,-2.6181
45,46,-1.7609
1,47,-2.4655
2,47,-2.7627
44,47,-2.6232
46,47,-2.1082
1,48,-2.9423
2,48,-3.0192
5,48,-3.542
10,48,-3.8681
15,48,-3.112
29,48,-3.7629
30,48,-3.1162
31,48,-3.6238
32,48,-2.9321
33,48,-3.0562
34,48,-4.0368
37,48,-3.0277
38,48,-3.0461
39,48,-2.782
40,48,-2.8279
41,48,-3.0877
42,48,-3.324
43,48,-2.7412
44,48,-2.2018
45,48,-2.6891
47,48,-2.5752
7,49,-3.3956
8,49,-3.0986
9,49,-2.905
10,49,-3.4202
15,49,-2.3505
17,49,-2.8741
29,49,-3.2591
30,49,-2.9439
31,49,-2.9661
32,49,-2.1031
33,49,-2.1407
37,49,-3.7117
38,49,-3.301
39,49,-3.3042
40,49,-2.3724
43,49,-2.6323
44,49,-2.5843
48,49,-1.9314
7,50,-2.7909
8,50,-2.7229
9,50,-2.8612
10,50,-3.3997
12,50,-3.7725
14,50,-4.1683
15,50,-2.5353
16,50,-3.5264
17,50,-2.6793
26,50,-2.3827
27,50,-3.2826
28,50,-3.4405
29,50,-3.1817
30,50,-3.2791
31,50,-2.1945
32,50,-2.0447
33,50,-2.2956
48,50,-2.6665
49,50,-2.2873
1,51,-2.8
2,51,-2.9071
26,51,-3.1903
29,51,-3.3713
30,51,-3.3291
31,51,-3.8635
32,51,-3.5343
33,51,-3.5001
37,51,-3.156
38,51,-3.2557
39,51,-3.0932
40,51,-3.5568
41,51,-3.2913
42,51,-3.5304
43,51,-3.5423
44,51,-3.1915
47,51,-3.082
48,51,-2.0263
49,51,-2.756
50,51,-2.0413
7,52,-3.0641
8,52,-3.0619
26,52,-2.1834
27,52,-2.8629
29,52,-3.3875
31,52,-2.3417
32,52,-3.0713
33,52,-2.9424
50,52,-2.1145
51,52,-2.9153
7,53,-3.4126
26,53,-3.0351
27,53,-2.7477
28,53,-3.0898
29,53,-2.4837
30,53,-2.4769
31,53,-3.1308
32,53,-2.5889
33,53,-2.9252
34,53,-3.1957
35,53,-3.1565
38,53,-2.9581
44,53,-3.5185
48,53,-3.7664
49,53,-3.3329
50,53,-3.2063
51,53,-2.7988
52,53,-2.4309
1,54,-2.4939
2,54,-2.8303
10,54,-3.7061
29,54,-3.1356
30,54,-2.773
32,54,-3.1782
33,54,-3.3972
34,54,-3.4461
36,54,-3.4098
37,54,-2.7038
38,54,-2.665
39,54,-2.88
40,54,-3.3876
41,54,-3.1066
43,54,-3.4021
44,54,-3.3082
47,54,-2.6896
48,54,-3.0101
49,54,-3.7924
50,54,-2.9055
51,54,-2.4062
53,54,-2.1946
27,55,-3.0347
28,55,-3.1174
29,55,-2.4601
30,55,-3.0823
32,55,-2.7954
53,55,-2.4223
54,55,-3.3171
1,56,-2.815
3,56,-3.0224
7,56,-2.7
8,56,-3.0123
16,56,-2.7151
24,56,-2.396
25,56,-2.7237
26,56,-3.1902
27,56,-2.0975
28,56,-2.9601
29,56,-2.7713
30,56,-2.8344
32,56,-3.0591
33,56,-3.25
34,56,-3.5913
36,56,-3.6005
37,56,-2.6088
38,56,-2.6505
39,56,-2.7986
41,56,-3.1069
48,56,-3.7705
50,56,-3.4115
52,56,-2.9615
53,56,-2.8514
54,56,-3.2636
55,56,-2.863
1,57,-1.5382
2,57,-2.4177
3,57,-2.5645
5,57,-3.0148
7,57,-1.9065
8,57,-2.4458
10,57,-3.0474
11,57,-3.0734
12,57,-2.7261
16,57,-2.925
24,57,-3.099
26,57,-3.5719
27,57,-3.0886
30,57,-3.6719
37,57,-3.1608
38,57,-3.377
39,57,-2.9751
41,57,-3.1337
47,57,-1.9383
48,57,-2.863
50,57,-3.5725
51,57,-2.8172
52,57,-3.491
53,57,-3.3622
54,57,-2.187
56,57,-2.0567
29,58,-4.709
35,58,-4.5498
5,59,-2.8735
10,59,-3.3934
11,59,-3.5793
29,59,-3.7712
30,59,-4.3442
34,59,-4.6674
35,59,-4.0334
36,59,-4.2684
37,59,-4.1405
38,59,-4.1381
42,59,-4.309
48,59,-4.9165
58,59,-1.5053
10,60,-3.2363
11,60,-3.298
58,60,-2.0941
59,60,-2.1656
4,61,-2.4811
5,61,-2.1471
10,61,-3.0233
11,61,-2.7935
59,61,-2.6506
4,62,-2.6086
5,62,-1.6737
6,62,-2.2263
10,62,-3.0657
11,62,-2.4059
20,62,-2.9974
29,62,-4.5776
58,62,-2.5137
59,62,-2.2935
61,62,-2.3448
7,63,-3.267
9,63,-3.1115
10,63,-3.4036
11,63,-3.3644
58,63,-2.6627
60,63,-2.6719
8,64,-2.7668
9,64,-3.3054
12,64,-3.4983
13,64,-4.0973
15,64,-3.1413
63,64,-2.4324
7,65,-2.876
8,65,-2.7537
9,65,-2.4726
10,65,-3.3933
11,65,-3.0115
12,65,-2.3147
13,65,-3.2719
15,65,-2.6162
63,65,-2.5809
64,65,-2.4559
3,66,-3.5571
7,66,-3.0226
8,66,-3.2624
9,66,-2.6174
10,66,-2.8076
11,66,-2.3593
12,66,-2.69
15,66,-3.7184
60,66,-2.8106
63,66,-2.2202
64,66,-2.8007
65,66,-1.8056
3,67,-2.8991
4,67,-2.6772
5,67,-2.3187
7,67,-3.5266
9,67,-2.9494
10,67,-2.3091
11,67,-2.1158
12,67,-3.3871
29,67,-3.7403
58,67,-2.4419
59,67,-2.3942
60,67,-2.0517
61,67,-2.9222
62,67,-2.8894
63,67,-2.5943
64,67,-3.1477
65,67,-2.5097
66,67,-2.0182
4,68,-2.9137
5,68,-2.2441
6,68,-3.3319
9,68,-3.4415
10,68,-2.4497
11,68,-1.5092
12,68,-2.7195
20,68,-2.8701
21,68,-2.7162
60,68,-2.845
62,68,-2.1672
63,68,-2.8089
66,68,-2.9748
67,68,-2.6249
7,69,-3.3701
9,69,-2.3967
10,69,-2.9964
11,69,-1.7592
12,69,-1.536
13,69,-3.1425
15,69,-3.3604
21,69,-2.2062
63,69,-2.5555
64,69,-2.6588
65,69,-2.5413
66,69,-2.5401
67,69,-3.0632
68,69,-1.9979
8,70,-3.1447
9,70,-2.7023
10,70,-3.4113
11,70,-3.6321
12,70,-1.7387
13,70,-1.9024
14,70,-2.4783
15,70,-2.3533
21,70,-2.2735
63,70,-3.0675
64,70,-1.6882
65,70,-2.004
66,70,-2.6956
67,70,-3.0492
68,70,-3.1903
69,70,-2.14
9,71,-3.2457
12,71,-2.5664
13,71,-1.2643
14,71,-1.6084
15,71,-2.271
17,71,-2.6563
18,71,-2.2422
19,71,-2.4293
21,71,-2.1342
22,71,-2.1894
64,71,-2.0783
65,71,-3.1974
66,71,-3.4923
67,71,-3.4833
68,71,-3.1786
69,71,-2.7217
70,71,-2.1123
8,72,-3.293
9,72,-2.973
12,72,-2.6573
13,72,-2.2477
14,72,-2.6643
15,72,-2.0666
17,72,-2.7551
18,72,-3.6423
64,72,-1.7932
65,72,-1.9759
66,72,-2.4293
67,72,-2.8279
70,72,-2.0136
71,72,-2.4642
13,73,-3.0713
14,73,-2.3185
15,73,-3.4686
17,73,-2.4025
18,73,-1.4452
19,73,-1.7472
22,73,-2.4181
25,73,-3.0677
70,73,-2.928
71,73,-2.3665
72,73,-2.4811
13,74,-3.3424
14,74,-2.5596
15,74,-3.2656
17,74,-2.0743
18,74,-2.0342
19,74,-2.781
64,74,-3.434
65,74,-3.0687
70,74,-3.0223
71,74,-3.0788
72,74,-2.0671
73,74,-2.217
13,75,-3.1508
14,75,-2.6471
15,75,-2.8007
17,75,-2.2386
18,75,-2.4685
32,75,-3.8619
64,75,-3.2053
71,75,-2.4341
72,75,-2.2699
73,75,-2.9167
74,75,-2.292
15,76,-3.6261
17,76,-2.7731
64,76,-2.2896
65,76,-2.827
70,76,-2.2751
71,76,-2.1537
72,76,-1.9419
75,76,-2.4024
14,77,-2.586
17,77,-3.1949
18,77,-1.9585
19,77,-1.9389
22,77,-2.0341
25,77,-2.8606
28,77,-3.1323
35,77,-3.2454
71,77,-2.5308
73,77,-1.9299
5,78,-2.9284
6,78,-3.0847
11,78,-3.2442
20,78,-2.4277
21,78,-2.9911
62,78,-1.9068
68,78,-2.3303
11,79,-3.5009
12,79,-3.1386
13,79,-3.0769
21,79,-2.0883
62,79,-2.532
68,79,-1.9836
69,79,-1.9627
70,79,-2.3421
71,79,-1.9205
78,79,-1.6259
13,80,-3.2324
14,80,-3.4835
18,80,-3.184
19,80,-2.8162
21,80,-3.2123
22,80,-1.8943
62,80,-2.9608
68,80,-2.4452
69,80,-2.7484
70,80,-2.9841
71,80,-1.5861
73,80,-2.2553
77,80,-1.3553
78,80,-2.5439
79,80,-1.8019
11,81,-4.4527
22,81,-2.6826
23,81,-1.8235
28,81,-3.8087
30,81,-3.603
34,81,-3.119
35,81,-2.9098
62,81,-3.0314
68,81,-2.3769
69,81,-2.8078
78,81,-2.6497
79,81,-2.25
80,81,-1.7985
18,82,-2.8063
19,82,-2.356
22,82,-2.8013
25,82,-2.4832
28,82,-2.5633
35,82,-2.8501
64,82,-3.7748
72,82,-2.8914
73,82,-2.8188
74,82,-2.3848
75,82,-3.0579
77,82,-2.4724
80,82,-2.838
64,83,-3.4326
72,83,-3.0247
74,83,-2.3081
75,83,-2.2138
76,83,-3.2244
82,83,-2.4
75,84,-2.6965
76,84,-2.4759
83,84,-2.2481
64,85,-2.9052
76,85,-2.3307
83,85,-2.8835
84,85,-1.9239
64,86,-3.1665
72,86,-3.2082
75,86,-2.3941
76,86,-2.3344
83,86,-2.6348
84,86,-2.3907
85,86,-2.2465
19,87,-2.6158
22,87,-2.9505
23,87,-2.8937
25,87,-2.7489
28,87,-1.8562
29,87,-2.9654
35,87,-2.1956
71,87,-3.0871
72,87,-3.4283
73,87,-2.9113
74,87,-2.8017
75,87,-2.9177
77,87,-3.1935
80,87,-2.9041
81,87,-2.7909
82,87,-2.5952
83,87,-2.5415
84,87,-3.0829
85,87,-2.6512
86,87,-2.1983
23,88,-3.1233
28,88,-2.2952
29,88,-2.3573
34,88,-3.6466
35,88,-2.1866
72,88,-3.0865
75,88,-3.0734
81,88,-3.1718
86,88,-2.4117
87,88,-2.2425
23,89,-3.0036
28,89,-3.3189
29,89,-2.7407
30,89,-2.1595
34,89,-2.2533
35,89,-2.4717
36,89,-2.7609
37,89,-2.6159
38,89,-2.7109
42,89,-3.2655
44,89,-4.128
48,89,-4.3798
53,89,-4.1075
54,89,-4.0184
56,89,-3.8185
58,89,-4.2698
59,89,-3.9648
81,89,-2.7141
88,89,-2.4037
30,90,-3.281
34,90,-3.5343
35,90,-3.6967
72,90,-2.6514
75,90,-3.1786
88,90,-2.2997
89,90,-2.0902
17,91,-3.616
64,91,-3.1149
65,91,-3.2271
72,91,-2.21
74,91,-3.0114
75,91,-2.4462
76,91,-3.0598
83,91,-2.97
84,91,-3.3981
86,91,-2.4598
87,91,-2.2938
88,91,-1.8397
89,91,-2.5624
90,91,-2.2105
19,92,-2.7501
22,92,-2.6704
23,92,-2.3798
25,92,-3.3387
28,92,-2.2577
29,92,-2.8231
35,92,-2.1183
68,92,-3.0552
69,92,-3.1779
70,92,-3.1511
71,92,-2.7459
77,92,-2.5681
78,92,-3.2768
79,92,-2.7236
80,92,-1.6986
81,92,-1.7555
87,92,-2.8121
88,92,-3.0784
12,93,-4.7379
23,93,-2.5244
28,93,-3.3897
29,93,-2.8046
30,93,-2.5999
34,93,-2.4437
35,93,-2.2081
36,93,-3.2498
37,93,-3.2145
38,93,-3.4921
42,93,-3.2219
54,93,-3.6862
62,93,-3.7049
68,93,-2.8707
69,93,-3.0766
70,93,-3.8474
71,93,-3.4355
78,93,-3.3264
79,93,-2.614
80,93,-2.2793
81,93,-1.5943
89,93,-2.384
92,93,-2.4566
30,94,-3.0653
34,94,-2.9171
36,94,-3.0907
37,94,-2.9048
38,94,-3.283
41,94,-3.7172
42,94,-3.322
81,94,-3.034
89,94,-2.402
93,94,-2.3275
30,95,-2.9704
34,95,-2.9395
36,95,-2.8353
37,95,-2.1871
38,95,-2.6276
42,95,-2.7434
54,95,-3.7892
58,95,-3.2927
59,95,-2.6936
60,95,-3.2212
62,95,-3.3934
63,95,-3.7062
67,95,-3.3027
89,95,-2.2521
93,95,-2.9346
94,95,-1.5594
30,96,-2.6795
34,96,-3.0478
35,96,-3.5237
36,96,-2.9621
37,96,-2.5036
38,96,-2.5936
42,96,-3.3909
54,96,-4.4447
58,96,-3.3724
59,96,-3.2049
60,96,-3.5318
63,96,-3.4135
67,96,-3.4226
89,96,-2.4872
90,96,-3.1524
94,96,-2.7754
95,96,-2.3702
30,97,-3.4166
34,97,-3.634
35,97,-4.0633
36,97,-3.7151
37,97,-3.2019
38,97,-3.1464
58,97,-3.3745
59,97,-3.2846
60,97,-3.7123
63,97,-3.9152
67,97,-3.525
68,97,-3.9777
89,97,-2.2934
90,97,-1.9378
95,97,-3.0569
96,97,-1.6862
37,98,-3.2531
42,98,-3.3154
58,98,-3.1268
59,98,-2.5996
60,98,-3.2112
62,98,-3.3567
63,98,-3.6556
67,98,-3.2505
89,98,-2.8716
94,98,-2.6
95,98,-1.8883
96,98,-3.0447
97,98,-2.9044
30,99,-3.8869
34,99,-3.3124
36,99,-3.5277
37,99,-3.2538
42,99,-3.0187
58,99,-3.3625
59,99,-3.2054
62,99,-3.8028
81,99,-2.8722
89,99,-2.9127
93,99,-3.1161
94,99,-2.5131
95,99,-2.0806
98,99,-2.1709
58,100,-3.3755
59,100,-3.1649
62,100,-3.7782
67,100,-3.427
72,100,-3.3039
89,100,-2.6534
90,100,-2.4587
96,100,-2.6645
97,100,-2.0779
98,100,-2.6886
99,100,-3.1175
59,101,-3.7461
89,101,-3.0865
90,101,-2.673
95,101,-3.1789
96,101,-3.4064
97,101,-2.5459
98,101,-2.7633
99,101,-2.6169
100,101,-1.7897
68,102,-3.6017
81,102,-2.1802
89,102,-3.1529
93,102,-2.4745
94,102,-3.151
95,102,-2.8424
98,102,-3.3356
99,102,-2.3346
101,102,-2.2772
93,103,-3.3662
99,103,-3.3788
101,103,-2.4701
102,103,-1.8312
59,104,-3.0382
95,104,-3.6298
96,104,-3.5639
97,104,-3.3631
98,104,-3.2328
99,104,-3.2628
100,104,-3.1747
101,104,-2.6355
102,104,-2.8331
103,104,-1.9622
29,105,-4.272
30,105,-4.0078
58,105,-3.1199
59,105,-3.0158
64,105,-2.7379
72,105,-3.2344
75,105,-3.0973
76,105,-3.2467
86,105,-3.0299
88,105,-3.8522
89,105,-3.3473
90,105,-3.2915
91,105,-3.4331
94,105,-3.8193
95,105,-3.0078
96,105,-3.003
97,105,-2.792
98,105,-2.8419
99,105,-3.0667
100,105,-2.6525
101,105,-2.1938
102,105,-2.8817
104,105,-2.629
59,106,-3.6169
63,106,-3.0805
64,106,-2.3919
65,106,-2.715
66,106,-2.9527
72,106,-2.2573
74,106,-2.8375
75,106,-2.4495
76,106,-2.8068
83,106,-3.1065
84,106,-3.3394
86,106,-2.7207
87,106,-3.1013
88,106,-3.2865
89,106,-3.29
90,106,-2.1831
91,106,-2.6068
96,106,-3.3532
97,106,-2.5169
100,106,-2.5507
101,106,-2.6003
105,106,-1.9201
63,107,-2.826
64,107,-2.2657
65,107,-3.0006
66,107,-2.8016
72,107,-2.5312
75,107,-2.3413
76,107,-2.5294
83,107,-3.1273
84,107,-3.1825
85,107,-3.2204
86,107,-2.2066
90,107,-2.1684
91,107,-1.9571
97,107,-3.199
105,107,-2.5062
106,107,-2.0803
29,108,-3.9058
58,108,-3.0858
59,108,-3.0053
62,108,-3.5475
63,108,-3.6319
64,108,-2.9958
76,108,-3.4151
85,108,-3.5788
86,108,-2.9121
88,108,-3.8493
89,108,-3.2835
90,108,-3.3479
91,108,-3.6024
95,108,-3.1817
96,108,-3.0469
97,108,-3.0993
98,108,-3.0605
99,108,-3.413
100,108,-3.1864
104,108,-2.7827
105,108,-2.112
106,108,-2.63
107,108,-2.2383
64,109,-2.4279
72,109,-3.373
75,109,-2.8837
76,109,-2.7412
84,109,-3.4214
85,109,-2.9822
86,109,-1.9694
90,109,-3.0572
91,109,-2.2342
107,109,-1.9285
108,109,-2.6519
64,110,-2.7068
76,110,-2.9869
85,110,-2.5568
86,110,-2.4992
88,110,-2.817
89,110,-2.8588
90,110,-3.1921
91,110,-3.1366
107,110,-2.8031
108,110,-2.8301
109,110,-2.1876
29,111,-4.5992
30,111,-4.2401
35,111,-3.9334
58,111,-2.9547
59,111,-3.1506
62,111,-3.7984
63,111,-3.505
64,111,-3.3339
85,111,-3.3634
86,111,-3.1776
88,111,-3.1033
89,111,-2.557
90,111,-2.8177
91,111,-3.1244
93,111,-3.5367
94,111,-4.0503
95,111,-2.7639
96,111,-2.5209
97,111,-2.757
98,111,-2.7298
99,111,-3.2933
100,111,-3.1171
101,111,-3.5997
104,111,-2.4761
105,111,-2.918
106,111,-3.3456
107,111,-3.0754
108,111,-2.0325
109,111,-2.6938
110,111,-2.2795
88,112,-2.525
89,112,-2.9956
90,112,-3.1204
91,112,-3.1116
110,112,-2.4087
111,112,-2.6227
29,113,-3.2626
30,113,-3.9059
34,113,-4.4872
35,113,-3.4673
58,113,-2.1806
59,113,-2.522
60,113,-2.5248
63,113,-2.1556
64,113,-2.6346
65,113,-3.0671
66,113,-2.8297
67,113,-2.8131
68,113,-3.1004
69,113,-2.4249
70,113,-2.6463
71,113,-3.0677
74,113,-3.0369
76,113,-2.127
82,113,-2.8165
83,113,-2.8806
84,113,-2.2268
85,113,-2.1093
86,113,-3.3546
87,113,-2.5202
88,113,-2.574
89,113,-2.6281
90,113,-2.8624
91,113,-3.2069
94,113,-3.7007
95,113,-2.2938
96,113,-2.2331
97,113,-2.5955
98,113,-2.3943
99,113,-3.4943
100,113,-3.1575
101,113,-3.6868
104,113,-2.1894
105,113,-3.2062
106,113,-3.2542
107,113,-3.2803
108,113,-2.868
110,113,-2.8446
111,113,-2.6652
112,113,-2.6207
58,114,-1.643
59,114,-2.234
60,114,-2.8624
62,114,-2.8231
63,114,-1.9504
64,114,-2.1438
65,114,-2.9918
66,114,-2.6996
67,114,-3.2048
69,114,-2.5466
70,114,-2.3703
71,114,-2.6993
72,114,-2.9853
76,114,-2.6608
85,114,-3.2589
95,114,-3.0389
96,114,-3.5485
97,114,-3.287
98,114,-3.0578
100,114,-3.2083
104,114,-1.979
105,114,-2.7884
106,114,-3.4897
108,114,-2.7858
110,114,-3.1554
111,114,-2.5036
113,114,-1.784
