0,0,0.0021458,0,0.0050882,0,0.0030906,0,0.00067919,0.0026161,0,0.0080325,0.00077475,0,0,0,0,0,0,0.010442,0.021712,0.0025419,0.001556,0,0,0,0,0,0,0,0,0,0,0.0014273,0.00072048,0,0.00027702,0,0.00020912,0,0.00018065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084458,0,0.00026344,0.00050345,0.0016089,0.003927,0.00043208,0,0.00097396,0.0043718,0.0076595,0.030957,0.017409,0.00023329,0,0,0,0,0,0,0,0.00056996,0.00031558,0,3.5264e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0060057,0.01224,0.012686,0.0020276,0.0080325,0,0.0044304,0.0013999,0.0028665,0,0,0.00047849,0,0,0.019818,0.0013372,0.00074401,0,0,0,0,0,0,0,0,0,0,0.00090743,0.0011424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016885,0,0,0,0,0,0,0.0018787,0,0,0,0,0,0,0.00031746,0.0048453,0.0020417,0.00041014,0.0019076,0.029109,0.018251,0.002714,0.0022012,0,0,0,0,0,0,0.00072686,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8285e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0008427,0.019036,0.0024289,0.00064611,0.00077475,0.0044304,0,0.0045727,0.0025433,0.0059875,0,0.00029595,0.0031322,0,0.030898,0.034589,0.00070533,0,0,0,0,0,0,0,0,0,0,0.00091528,0.0018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9933e-05,0.0005347,0,0,0,0.00072028,0.01252,0.054415,0.0056528,0.00084867,0.00045461,0.00070657,0,0,0,0.00083779,0.00058558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00080593,0.013121,0.0016412,0.00068988,0,0.0013999,0.0045727,0,0.0094764,0.01419,0.0042205,0.0087015,0.0012004,0,0,0.0039779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7868e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033243,0.02464,0.0021661,0.0048032,0.0027567,0.002254,0,0.002594,0,0,0.00032845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00065152,0.015428,0.01023,0.0016171,0,0.0028665,0.0025433,0.0094764,0,0.0076562,0.0076229,0.0082185,0,0,0,0,0,0,0.00098732,0,0,0.00044739,0.00051622,0,0.0032027,0.0044118,0.0013653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077262,0.0044618,0.0029151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072221,0.0024198,0.00019125,0,0,0.00043611,0.0044334,0.0053583,0.0085782,0.00033991,0.00054254,0.0015822,0.00023651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00061456,0.007723,0.0023878,0,0,0,0.0059875,0.01419,0.0076562,0,0.0035608,0.001519,0,0,0,0,0,0.0052793,0.0011065,0.0040221,0.0034494,0.0010196,0,0,0.0016714,0.00025598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029756,0,0,0,0,0,0.001927,0.0011886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0021921,0.0023413,0,0,0,0,0.0042205,0.0076229,0.0035608,0,0.0056275,0,0,0,0,0,0.001035,0.0051094,0.0024572,0,0.002439,0.0015294,0,0.0058918,0.003377,0.0015838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013362,0.0020925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022064,0.0017577,0.0039583,0.008428,0.0057725,0.0016863,0.00063845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00041061,0.00056632,0.00027764,0,0.00047849,0.00029595,0.0087015,0.0082185,0.001519,0.0056275,0,0.0032315,0,0,0.0044648,0,0,0.0034778,0,0,0,0,0,0,0.0005397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057248,0.0002279,0.035878,0.0092429,0.0034001,0,0.011002,0,0,0.00065465,0,0.0015619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0031322,0.0012004,0,0,0,0.0032315,0,0,0,0.061511,0.0024483,0,0.0021103,0,0,0.0010711,0,0,0,0,0,0,0.0036464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037217,0,0.017898,0.0016558,0,0,0.011512,0,0,0.0015269,0,0.0044052,0,0,0,0,0.0024224,0,0,0,0,0.001778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.012166,0.0094076,0,0,0,0,0.010442,0,0,0,0,0,0,0,0,0,0.016491,0.0014291,0.00086113,0,0,0,0,0,0,0,0,0,0,0.00036187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001006,0,0,0,0,0,0.0013487,0,0,0,0,0,0,0,0,0,0.0037348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0029049,0.0015107,0,0,0,0,0.021712,0.019818,0.030898,0,0,0,0,0,0,0.016491,0,0.01198,0.0055444,0,0,0,0,0,0,0,0,0,0,0.0019805,0.0017023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019221,0.00622,0.0053273,0.0073424,0,0,0,0,0,0,0.0010206,0.0081604,0.00061332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0004337,0,0,0,0,0,0.0025419,0.0013372,0.034589,0.0039779,0,0,0,0.0044648,0.061511,0.0014291,0.01198,0,0.0135,0,0.0011847,0,0,0.0012253,0,0,0,0,0,0.004135,0.017173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064657,0,0.0038183,0,0,0,0.0092453,0,0,0.012755,0.0020768,0.00158,0,0,0,0,0.0011206,0,0,0,0,0.0021361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.001556,0.00074401,0.00070533,0,0,0,0,0,0.0024483,0.00086113,0.0055444,0.0135,0,0,0,0,0,0.0010935,0,0.0012666,0,0,0,0.023097,0.027731,0.00079936,0,0,0,0,0,0.0019121,0,0.00020211,0.0056768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015016,0,0,0,0,0,0.0012774,0.00075279,0.0009918,0,0,0.0041703,0.0029894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052793,0.001035,0,0,0,0,0,0,0,0.0032182,0.0037624,0.012794,0.0014626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040181,0.00079612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098732,0.0011065,0.0051094,0.0034778,0.0021103,0,0,0.0011847,0,0.0032182,0,0.0043076,0.0016922,0.0034298,0.0012211,0,0.0013524,0.00075601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085575,0,0,0,0.0013786,0,0,0,0,0.0032871,0,0,0,0,0.0017828,0,0,0,0,0.00045845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0013331,0.0024216,0.00059796,0,0,0,0,0,0,0.0040221,0.0024572,0,0,0,0,0,0,0.0037624,0.0043076,0,0.0042932,0.0080452,0.0021853,0,0.0083461,0,0.001466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041428,0.00064518,0.0065561,0.00092235,0,0,0.00064543,0.00026797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0006959,0.00089542,0,0,0,0,0,0,0,0.0034494,0,0,0,0,0,0,0,0.012794,0.0016922,0.0042932,0,0.0019857,0.0008105,0,0.001318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052164,0,0.0013712,0.0017876,0,0.00092328,0.0079889,0.00081541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044739,0.0010196,0.002439,0,0.0010711,0,0,0.0012253,0.0010935,0.0014626,0.0034298,0.0080452,0.0019857,0,0.0038388,0,0.0021998,0.0014665,0,0,0.0018854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036268,0,0,0.00081328,0,0.00076314,0.0010961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073746,0,0,0,0.00015535,0.0027333,0,0,0,0,0.013924,0.0050676,0.00047984,0,0,0.0055245,0.0004077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00043903,0,0,0,0,0,0,0.00051622,0,0.0015294,0,0,0,0,0,0,0,0.0012211,0.0021853,0.0008105,0.0038388,0,0.0044585,0.002423,0.0081606,0.0037795,0,0.0010678,0,0,0,0,0,0,0,0,0,0,0,0,0.00017262,0.00055066,0.00065815,0.00042531,0.0004097,0.003283,0.00073184,0.0034666,0.0016931,0,1.9546e-05,0.00016936,0,0,2.6447e-05,0,0,0,0,0.00018186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001083,0.0043919,0.001817,0,0,0.0015028,0.0015682,0,0,0,0,0,0,0,0,0,0,0,5.3455e-05,0,0,0.00012423,0,0,2.5164e-05,0,0.0005462,0
8.8808e-05,0.00019139,0.00016235,0,0,0,0.0001345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012666,0,0,0,0,0,0.0044585,0,0,0.0018302,0.0063218,0.0091034,0.0011388,0.0022623,0.0023736,0.0032989,0.0033455,0.0032743,0,0.0012379,0.0047866,0.0036503,0.00027084,0,0,0.00076518,0.001138,0.00052587,0.00046868,0,0.0033353,0.0016867,0.0008274,0.0014642,0.00021287,0,4.5273e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024946,0,0,0,0,0,0,0,0.0069264,0.0005236,0,0,0.0025123,0.00086035,0.0010705,0.0020917,0.00038317,0,0.00012974,0,0,0,0,0,9.8214e-05,0,0,0,0,0,5.7537e-05,0,0.00012418,0
0,0,0,0,0,0,0.0010424,0.0025529,0.00092129,0.00052087,0,0,0,0,0.0032027,0.0016714,0.0058918,0,0,0,0,0,0,0,0.0013524,0.0083461,0.001318,0.0021998,0.002423,0,0,0.002866,0.0052303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023777,0.0010812,0.00639,0.00013694,0.0045534,0.00073999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00013931,0.00069137,0.00050884,0,0,0,0,0,0.0044118,0.00025598,0.003377,0.0005397,0,0,0,0,0,0,0.00075601,0,0,0.0014665,0.0081606,0.0018302,0.002866,0,0.010619,0,0,0,0,0,0,0.0021134,0,0,0,0.0011649,0,0,0,0.0011692,0.0078867,0.0090221,0.0002922,0.0008486,0.0025768,0.00066336,0.0016018,0.00087278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00021604,0.00057045,0.00023392,0.00011487,0,0,0,0,0.0013653,0,0.0015838,0,0,0,0,0,0,0,0,0.001466,0,0,0.0037795,0.0063218,0.0052303,0.010619,0,0,0,0,0,0.00095664,0.0017727,0.0076397,0,0,0.0021733,0.0031603,0,0,0,0.00087863,0.0072323,0.0050627,0.00031616,0.0011419,0.0011878,0.00040065,0,0.0005624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0014273,0.00090743,0.00091528,0,0,0,0,0,0,0.00036187,0.0019805,0.004135,0.023097,0,0,0,0,0,0,0.0091034,0,0,0,0,0.0064606,0.0081345,0.0030875,0.00044362,0,0,0,0.001626,0,0.0001532,0.0025995,0.00038685,0,9.1869e-05,0,0,0,0,0.00063722,0.00035805,0,0.00025627,0,0,2.1507e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076027,0,0,0,0,0,0,0.00022564,0.0055806,0.0002922,0,0,0.0035999,0.0012104,0.0011495,0.00089572,0.0002323,0,0.00048709,0,0,0,0,0,0,0,0,0,0,0,0,0,3.257e-05,0
0,0,0,0,0,0,0,0,0,0,0.00072048,0.0011424,0.0018868,0,0,0,0,0,0.0036464,0,0.0017023,0.017173,0.027731,0,0,0,0,0.0018854,0.0010678,0.0011388,0,0,0,0.0064606,0,0,0,0,0,0,0,0,0,0,0.00093682,0,0,0,0,0,0,0,0.00069735,0,0,0,0,2.8198e-05,9.259e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056833,0,0,0,0.0012308,0.0014123,0,0,0,0,0.0063732,0.0065069,0.003375,0.00020106,0,0.0076159,0.0061932,0,0,0.0002994,8.6441e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011658,0,0.00034093,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079936,0,0,0,0,0,0,0.0022623,0,0,0,0.0081345,0,0,0.027,0.0023675,0,0,0.00211,0.0053611,0,0,0.00048806,0,0,0,0,0,0,0,0,0.00038919,0,0.00025088,0,0,5.3906e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017341,0,0,0,0.00056264,0.00081157,0.0014611,0.0010913,0.0001927,0,0.00029668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00059769,0.00084037,0.00073514,0.000136,0,0,0.00056287,0,0,0.00041761,0.00027702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023736,0,0,0,0.0030875,0,0.027,0,0.0028574,0.0017195,0,0.013316,0.01142,0.00073087,0.00036621,0.0007108,0,0,0.00093832,0.00019423,0,0.00069826,0,0,0.0019778,0,0.0024617,0.00069056,0,7.2352e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024218,0,0,0,0.0006102,0.0012451,0.0064997,0.0031362,0.00062819,0.00055829,0.00055746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00019329,0.00011859,0.00028702,0,0,0,0.00029319,0,0,0.00012798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032989,0,0,0.00095664,0.00044362,0,0.0023675,0.0028574,0,0.023987,0.0049495,0,0,0.005471,0.001715,0,0,0,0.00089938,0.00050006,0,0.00055503,0,0.0011012,0.0021627,0,0.0022363,0.0004198,0,7.276e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019456,0,0,0,0.00032204,0.00052115,0.002357,0.0025493,0.00071382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00044273,0.00055248,0.00075717,0,0,0,0.00051566,0,0,0.00037163,0.00020912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033455,0,0,0.0017727,0,0,0,0.0017195,0.023987,0,0.0031928,0.002944,0,0.0085408,0.0026623,0,0,0,0.0016518,0.0004964,0,0.00080692,0,0,0.0013184,0,0.0015902,0.001059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032743,0,0.0021134,0.0076397,0,0,0,0,0.0049495,0.0031928,0,0,0,0.0070102,0.0051542,0,0,0,0.0014862,0.0042424,0,0.00027748,0,0,0.0004096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00030643,0.00091392,0.00058151,0,0.00010525,0,0.00025288,0,0,0.00048195,0.00018065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211,0.013316,0,0.002944,0,0,0.0085134,0.0043127,0.0010972,0.00041793,0,0,0.00081714,0,0,0.00051132,0,0,0.00078242,0,0.0007818,0.00073508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00012365,0.00054205,0,0,0,0,0,0,0,0.00016217,0,0,0,0,0,0,0,0,0,0,0,0,0.0019121,0,0,0,0,0,0,0.0012379,0,0,0,0.001626,0,0.0053611,0.01142,0,0,0,0.0085134,0,0.0014085,0.0010795,0.0065643,0,0,0.00047424,0,0,0.00029484,0,0,0,0,0,0,0,4.909e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054268,0,0,0,0.00059995,0.00047642,0.0018057,0.00040655,0,0.00048373,0.00095782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00020729,0.00040156,0.00036588,0,0,0,0,0,0,0.00019834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047866,0,0,0.0021733,0,0,0,0.00073087,0.005471,0.0085408,0.0070102,0.0043127,0.0014085,0,0.012388,0,0,0,0.0018148,0.0023321,0,0.0002869,0,0,0.00039623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00059604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020211,0,0,0,0,0,0,0.0036503,0,0.0011649,0.0031603,0.0001532,0,0,0.00036621,0.001715,0.0026623,0.0051542,0.0010972,0.0010795,0.012388,0,0.0065549,0.0024095,0.0023811,0.0062836,0.0026046,0,0.00064347,0,0.00030306,0.00049182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.448e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
